datetime_utc,skt,t2m
2009-01-01 05:00:00,295.11871060458094,291.2771435048437
2009-01-01 06:00:00,299.58066541204465,293.2139294687515
2009-01-01 08:00:00,304.2366234730866,295.21063568632485
2009-01-01 09:00:00,304.4318821558784,295.63128300036414
2009-01-01 17:00:00,284.60813924968704,286.106012541267
2009-01-01 18:00:00,283.44358169720243,285.05857030930247
2009-01-01 20:00:00,281.3877214805004,284.2655659632984
2009-01-01 21:00:00,280.59662622296025,283.78933795758496
2009-01-02 05:00:00,295.02424120792807,291.9448378317529
2009-01-02 06:00:00,299.06169276538725,293.9469307545337
2009-01-02 08:00:00,303.4104338235958,296.07230284327903
2009-01-02 09:00:00,303.8617003077902,296.6024240690681
2009-01-02 17:00:00,285.8295327819918,287.2968085102381
2009-01-02 18:00:00,285.11139858816,286.6529320010051
2009-01-02 20:00:00,283.9182673661478,285.57359549077154
2009-01-02 21:00:00,283.37349784392603,285.0472733037682
2009-01-03 05:00:00,294.793820749997,292.1543768366974
2009-01-03 06:00:00,299.3219561701747,294.7631000818567
2009-01-03 08:00:00,304.17673992045303,297.2272820142091
2009-01-03 09:00:00,304.68855339720363,297.818969985186
2009-01-03 17:00:00,285.7864489210038,287.27440094323305
2009-01-03 18:00:00,284.645699076366,286.27391642377995
2009-01-03 20:00:00,283.59137200354064,285.5346805002362
2009-01-03 21:00:00,283.3178114692676,285.2578749928526
2009-01-04 05:00:00,296.45517767155303,292.8601861844996
2009-01-04 06:00:00,301.05524041362463,295.2447999269459
2009-01-04 08:00:00,305.3104988885771,296.9608978835754
2009-01-04 09:00:00,305.26475835250596,297.413121627549
2009-01-04 17:00:00,288.6450756760702,289.37508830818444
2009-01-04 18:00:00,287.59437988939567,288.39960570254567
2009-01-04 20:00:00,286.6582594108876,287.5299634889388
2009-01-04 21:00:00,286.2060131666657,287.07497830383585
2009-01-05 05:00:00,294.89519652379863,291.36333647788217
2009-01-05 06:00:00,299.32252739904845,293.1471847275556
2009-01-05 08:00:00,303.43467761775935,294.5784912109375
2009-01-05 09:00:00,303.2409010594725,294.8411362094027
2009-01-05 17:00:00,285.7082308635506,286.4897091105833
2009-01-05 18:00:00,284.95277456509865,285.7794186161553
2009-01-05 20:00:00,283.6163212757082,284.55032503806945
2009-01-05 21:00:00,283.0073699951172,283.97060266150896
2009-01-06 05:00:00,293.22719217779456,289.6621239284521
2009-01-06 06:00:00,297.24023766657234,291.2932009704308
2009-01-06 08:00:00,302.3917711490108,292.71546867852584
2009-01-06 09:00:00,303.1885457560535,293.1656665302388
2009-01-06 17:00:00,284.43844482233783,285.4763353109727
