datetime_utc,skt,t2m
2013-01-01 05:00:00,291.80254301708914,288.4923206676136
2013-01-01 06:00:00,296.39445965830095,290.8494601492155
2013-01-01 08:00:00,301.08936186380487,293.406401506374
2013-01-01 09:00:00,301.5960755664138,294.10332699439186
2013-01-01 17:00:00,282.9851934964925,284.2009392783895
2013-01-01 18:00:00,281.92474771978675,283.22546950988306
2013-01-01 20:00:00,280.16318009998105,281.672414324133
2013-01-01 21:00:00,279.54669760776045,281.03341869947906
2013-01-02 05:00:00,291.98779715374917,288.53033061681435
2013-01-02 06:00:00,296.5887810188376,290.59481423588124
2013-01-02 08:00:00,301.1363904626785,292.24316312205076
2013-01-02 09:00:00,301.1020865653439,292.8126344607313
2013-01-02 17:00:00,281.51298880319933,282.52724389780104
2013-01-02 18:00:00,280.48789665327973,281.5714723325474
2013-01-02 20:00:00,278.79869735553194,280.0354642236178
2013-01-02 21:00:00,277.96991472288346,279.24074513298706
2013-01-03 05:00:00,291.0611769289743,287.48904110948183
2013-01-03 06:00:00,295.2029032420671,289.5862296740704
2013-01-03 08:00:00,300.12840325071926,291.96867017937
2013-01-03 09:00:00,300.77902877643044,292.683114214928
2013-01-03 17:00:00,281.8018300154911,283.0960979255947
2013-01-03 18:00:00,280.8736260036474,282.3366887543712
2013-01-03 20:00:00,278.9308299577475,280.5761572039917
2013-01-03 21:00:00,278.15161962758964,279.91693221034916
2013-01-04 05:00:00,290.8293204755739,287.90239241824867
2013-01-04 06:00:00,295.17078137507974,290.26956559990884
2013-01-04 08:00:00,300.26197436410587,292.7154909201506
2013-01-04 09:00:00,301.00882320080774,293.24494851792724
2013-01-04 17:00:00,282.09523645057146,282.93938929200726
2013-01-04 18:00:00,281.1616394089991,282.056737937986
2013-01-04 20:00:00,279.60933693531666,280.56856648543584
2013-01-04 21:00:00,278.94040060410697,279.9084865764036
2013-01-05 05:00:00,291.2754674361924,286.9902505742383
2013-01-05 06:00:00,295.71667151311516,289.26093890597167
2013-01-05 08:00:00,300.8938774731934,291.81361191665815
2013-01-05 09:00:00,300.95706623471204,292.43477975054776
2013-01-05 17:00:00,281.39481728763906,282.2230512151733
2013-01-05 18:00:00,280.4245131952553,281.32604395039095
2013-01-05 20:00:00,278.68628813709796,279.6922678425793
2013-01-05 21:00:00,278.0201987338544,279.09475171951743
2013-01-06 05:00:00,289.47852129120673,285.91419150612575
2013-01-06 06:00:00,293.8733467607542,288.16745707507494
2013-01-06 08:00:00,299.83574404958955,290.82899783094786
2013-01-06 09:00:00,300.1458636314733,291.4442892441948
2013-01-06 17:00:00,281.3499841205145,282.4236785230358
2013-01-06 18:00:00,280.4067898178688,281.56323239836377
2013-01-06 20:00:00,278.7211100103675,279.9635943866841
2013-01-06 21:00:00,278.04270462482845,279.34464902245946
2013-01-07 05:00:00,290.21135496542155,286.52011395235456
2013-01-07 06:00:00,294.36091703112214,288.5387836567977
2013-01-07 08:00:00,299.88430473433436,291.2209449615243
2013-01-07 09:00:00,300.06279899232743,291.9340718508869
2013-01-07 17:00:00,280.9536226622313,282.1932335664018
2013-01-07 18:00:00,280.0498187942387,281.36938822177603
2013-01-07 20:00:00,278.5374096134227,279.72321828598234
2013-01-07 21:00:00,277.97267472982776,279.1928362265941
2013-01-08 05:00:00,292.2523925028891,288.1191372158715
2013-01-08 06:00:00,296.6930204135795,290.19432660354124
2013-01-08 08:00:00,301.31855644614006,292.93512520106805
2013-01-08 09:00:00,301.7305809926179,293.64287486024926
2013-01-08 17:00:00,282.4566501329419,283.72432263202404
2013-01-08 18:00:00,281.45903696962426,282.8770664256233
2013-01-08 20:00:00,279.7286094113013,281.2970961231297
2013-01-08 21:00:00,278.97907150103975,280.65107978620955
2013-01-09 05:00:00,293.89814911123784,290.3853858747909
2013-01-09 06:00:00,298.3779540686468,292.54067640495595
2013-01-09 08:00:00,303.46801130062636,294.8752669700305
2013-01-09 09:00:00,303.72142520193324,295.52344340131907
2013-01-09 17:00:00,284.5188425355039,285.72666710146774
2013-01-09 18:00:00,283.61745642146275,284.9051219311261
2013-01-09 20:00:00,282.2738275983485,283.6787106788764
2013-01-09 21:00:00,281.6558285141579,283.060770984056
2013-01-10 05:00:00,294.7910633527994,291.1783408001869
2013-01-10 06:00:00,299.1862131597816,293.4354851580181
2013-01-10 08:00:00,303.153863092784,296.030069665659
2013-01-10 09:00:00,303.14901707536086,296.5031013429992
2013-01-10 17:00:00,285.16050186509904,286.76371468895206
2013-01-10 18:00:00,283.8813512534684,285.68774230674893
2013-01-10 20:00:00,281.87058153431667,284.2449794351963
2013-01-10 21:00:00,281.23298478089794,283.95700976073465
2013-01-11 05:00:00,298.31033360462163,293.7652745415874
2013-01-11 06:00:00,301.88471378273516,295.56356651647064
2013-01-11 08:00:00,304.86816965817303,297.58270005048337
2013-01-11 09:00:00,304.9433053226794,298.1574711028159
2013-01-11 17:00:00,286.5475084395916,289.7682958523555
2013-01-11 18:00:00,285.34531530724104,289.9596190136644
2013-01-11 20:00:00,283.9014150093443,289.154262807226
2013-01-11 21:00:00,283.41891919152215,287.63705228032615
2013-01-12 05:00:00,298.09101858271293,296.2352676509158
2013-01-12 06:00:00,302.11870714843,298.30496403910166
2013-01-12 08:00:00,306.09433060985504,301.1156315267178
2013-01-12 09:00:00,306.3211927369857,301.79422542530875
2013-01-12 17:00:00,290.0529461171484,291.95729711500263
2013-01-12 18:00:00,289.4588820070993,291.3191277220363
2013-01-12 20:00:00,288.3161193894679,289.79214289449214
2013-01-12 21:00:00,287.7182508565612,289.07545979034
2013-01-13 05:00:00,296.5346488776303,293.2351328845385
2013-01-13 06:00:00,300.7067992176591,295.38506727409657
2013-01-13 08:00:00,304.5021446474895,297.51533395446876
2013-01-13 09:00:00,304.5297159391853,297.97535138945733
2013-01-13 17:00:00,285.8809026591767,287.70068914240056
2013-01-13 18:00:00,284.86482678429553,286.8056842351364
2013-01-13 20:00:00,283.3609865068103,285.42003874933044
2013-01-13 21:00:00,282.7796280071806,284.8139216771295
2013-01-14 05:00:00,294.3037742532457,291.4527780212497
2013-01-14 06:00:00,298.33403490063586,293.2696449738254
2013-01-14 08:00:00,303.45643380610346,295.7120992369571
2013-01-14 09:00:00,304.1231813357314,296.3397955284648
2013-01-14 17:00:00,286.06904696095705,287.4167420750222
2013-01-14 18:00:00,285.2396709283438,286.7290286400653
2013-01-14 20:00:00,283.8448037498721,285.5745918732395
2013-01-14 21:00:00,283.2636235829311,285.0827417123851
2013-01-15 05:00:00,294.04252669183063,291.43432137558386
2013-01-15 06:00:00,298.3498480610194,293.87425384756597
2013-01-15 08:00:00,304.2773273626718,296.73312022910096
2013-01-15 09:00:00,305.13021185218093,297.5435346888467
2013-01-15 17:00:00,285.9433372979539,289.7341852878753
2013-01-15 18:00:00,284.8273014485928,289.5423274576572
2013-01-15 20:00:00,282.9240152038668,287.2207983689977
2013-01-15 21:00:00,282.35637106403186,284.9378122996843
2013-01-16 05:00:00,295.1778079181313,292.46130154790427
2013-01-16 06:00:00,299.87291989084025,294.78455116495337
2013-01-16 08:00:00,304.7256477485269,296.6204603104085
2013-01-16 09:00:00,304.87028035544466,297.18892652044315
2013-01-16 17:00:00,288.30449515461737,289.6879940650129
2013-01-16 18:00:00,287.20725796880265,288.90613799249445
2013-01-16 20:00:00,286.7052171939327,288.39777373092016
2013-01-16 21:00:00,286.1873664091842,287.91436125721515
2013-01-17 05:00:00,293.38959003560166,290.5389128745245
2013-01-17 06:00:00,297.4771911668116,292.2566688196685
2013-01-17 08:00:00,302.7315871792692,295.03534854836016
2013-01-17 09:00:00,302.5962326684608,295.06667764014196
2013-01-17 17:00:00,285.564628730386,285.9281266834042
2013-01-17 18:00:00,284.4919589708325,285.2348299893466
2013-01-17 20:00:00,283.34663355846436,284.11544146192466
2013-01-17 21:00:00,283.7338030187668,284.3943600647255
2013-01-18 05:00:00,286.60388004908395,286.01691973999215
2013-01-18 06:00:00,288.2541528122818,286.5669005031028
2013-01-18 08:00:00,293.1875690759973,288.68167370530233
2013-01-18 09:00:00,293.4684767524708,289.06459224095516
2013-01-18 17:00:00,281.29370620327853,282.60463363106703
2013-01-18 18:00:00,280.28765996101276,281.69870604058076
2013-01-18 20:00:00,278.5858666841716,280.6657604811188
2013-01-18 21:00:00,277.88018791774755,280.1819032219415
2013-01-19 05:00:00,292.8509175869276,288.1976698300872
2013-01-19 06:00:00,296.45054475992964,289.5827497767374
2013-01-19 08:00:00,300.1608717202773,291.2154164835925
2013-01-19 09:00:00,300.4284124389084,291.7424431376171
2013-01-19 17:00:00,281.82944019476327,283.2061927219385
2013-01-19 18:00:00,281.00552586818515,282.5237284279751
2013-01-19 20:00:00,279.64035104713383,281.36220697482304
2013-01-19 21:00:00,279.0435644305542,280.7876398589101
2013-01-20 05:00:00,290.91266341716374,287.5408324725088
2013-01-20 06:00:00,294.49251997232074,289.0257137398507
2013-01-20 08:00:00,299.62012066716227,291.148690175202
2013-01-20 09:00:00,299.8090016698617,291.7802341972551
2013-01-20 17:00:00,281.40025599969,282.6952391684698
2013-01-20 18:00:00,280.6112077474961,281.98101183592996
2013-01-20 20:00:00,279.2274444768168,280.776327124362
2013-01-20 21:00:00,278.65792510469083,280.26388004344125
2013-01-21 05:00:00,290.9864813476939,287.5785989158877
2013-01-21 06:00:00,294.7991767495365,289.33894272908594
2013-01-21 08:00:00,299.85218890973346,291.79041987391213
2013-01-21 09:00:00,300.4106422271493,292.41362062992044
2013-01-21 17:00:00,281.81075896981685,283.07982432125897
2013-01-21 18:00:00,280.95556342032364,282.30520232543006
2013-01-21 20:00:00,279.4859720709144,281.0197049509763
2013-01-21 21:00:00,278.84992705875624,280.3936313811363
2013-01-22 05:00:00,290.9645626262083,287.7313021291019
2013-01-22 06:00:00,294.89681501344467,289.67720419673594
2013-01-22 08:00:00,300.108608204705,292.28598224657526
2013-01-22 09:00:00,300.78336227252413,293.002567285382
2013-01-22 17:00:00,281.866903296237,283.4571149734944
2013-01-22 18:00:00,280.9106810677033,282.64380374197236
2013-01-22 20:00:00,279.19181250056425,281.1203317509962
2013-01-22 21:00:00,278.46182102855806,280.40953209734477
2013-01-23 05:00:00,291.1084719100976,288.26027929837977
2013-01-23 06:00:00,295.28012764435516,290.4945779339007
2013-01-23 08:00:00,300.9054350537034,293.4240119828282
2013-01-23 09:00:00,301.79430120200703,294.22108558219827
2013-01-23 17:00:00,282.7807823145886,284.3716573847461
2013-01-23 18:00:00,281.9414786645922,283.6303234364844
2013-01-23 20:00:00,280.5825763814071,282.2773702001352
2013-01-23 21:00:00,279.8366722965094,281.50080093360276
2013-01-24 05:00:00,292.57251604312376,289.13992918511207
2013-01-24 06:00:00,296.60810010348706,291.1733160268728
2013-01-24 08:00:00,300.90652042618154,293.6480539847964
2013-01-24 09:00:00,301.27230708000286,294.25283009392456
