datetime_utc,skt,t2m
2007-01-01 05:00:00,296.1061633893264,292.3475615937831
2007-01-01 06:00:00,300.2049959767581,294.01559201374266
2007-01-01 08:00:00,304.3097226182559,296.4057188812867
2007-01-01 09:00:00,302.83781404891994,296.5034275848436
2007-01-01 17:00:00,288.2035301220252,288.8329828905949
2007-01-01 18:00:00,287.31066151576346,287.89517813801586
2007-01-01 20:00:00,285.9487293872334,286.6699463972141
2007-01-01 21:00:00,285.7248630846961,286.4035642180127
2007-01-02 05:00:00,294.4878814180019,291.23350938700014
2007-01-02 06:00:00,298.3619889786872,292.9600736268313
2007-01-02 08:00:00,304.1315801588155,294.82170316581556
2007-01-02 09:00:00,303.70277947894596,295.1434679075455
2007-01-02 17:00:00,285.4320898776062,286.29699960952547
2007-01-02 18:00:00,284.56063866284666,285.49770396369263
2007-01-02 20:00:00,283.1370726880748,284.18346095856606
2007-01-02 21:00:00,282.52981273492423,283.6267351523754
2007-01-03 05:00:00,294.2944698715798,289.91834786860346
2007-01-03 06:00:00,298.66536798462477,291.80710271473845
2007-01-03 08:00:00,303.9130292284103,293.871311652091
2007-01-03 09:00:00,303.69922829555986,294.4835006408221
2007-01-03 17:00:00,284.5790553864419,285.63900051499
2007-01-03 18:00:00,283.7682291039701,284.88376599798215
2007-01-03 20:00:00,282.2606634954091,283.51774310330956
2007-01-03 21:00:00,281.62995741363665,282.9384613742446
2007-01-04 05:00:00,293.48543427501147,289.42158216761516
2007-01-04 06:00:00,297.54005443884523,291.16544982722064
2007-01-04 08:00:00,302.8479906972641,293.1310884449258
2007-01-04 09:00:00,303.11543290383645,293.63753348469555
2007-01-04 17:00:00,284.4996408189206,285.5847213110314
2007-01-04 18:00:00,283.785305522807,284.93677898107217
2007-01-04 20:00:00,283.3221474810631,284.63644000084264
2007-01-04 21:00:00,283.2199245976006,284.3923833814718
2007-01-05 05:00:00,292.04455267813614,289.26150138866734
2007-01-05 06:00:00,295.9382026801675,291.01453031707433
2007-01-05 08:00:00,298.42569317692784,292.16071877971825
2007-01-05 09:00:00,298.32119892043954,292.41712180491777
2007-01-05 17:00:00,284.8277179265427,285.8732112890399
2007-01-05 18:00:00,284.3177979032872,285.41745340732285
2007-01-05 20:00:00,283.5626316864061,284.7663965915862
2007-01-05 21:00:00,283.36210197366444,284.49431592474
2007-01-06 05:00:00,292.69827023639886,289.6847740138073
2007-01-06 06:00:00,296.08627766049335,291.19707988627334
2007-01-06 08:00:00,298.93974036171187,292.5440823359556
2007-01-06 09:00:00,300.151613256046,293.13927465594605
2007-01-06 17:00:00,283.6962354333816,284.6289735156326
2007-01-06 18:00:00,282.8332039196796,283.8004574768349
2007-01-06 20:00:00,281.78505080212796,283.0225227250157
2007-01-06 21:00:00,281.33436643250735,282.5916487072208
2007-01-07 05:00:00,291.8367286294194,288.2085757262902
2007-01-07 06:00:00,296.1276091588848,290.19372981795914
2007-01-07 08:00:00,301.4652513642157,292.20480396053273
2007-01-07 09:00:00,301.9754546037624,292.7820426341382
2007-01-07 17:00:00,282.41210236865317,283.5074092823846
2007-01-07 18:00:00,281.4797634365746,282.64141819840773
2007-01-07 20:00:00,279.89264452071694,281.17830282954844
2007-01-07 21:00:00,279.137919727202,280.4894889514141
2007-01-08 05:00:00,291.43277438359195,287.7770750871609
2007-01-08 06:00:00,295.1998141954419,289.737925148892
2007-01-08 08:00:00,300.76112266975485,292.56171691142174
2007-01-08 09:00:00,301.56279198598054,293.3705034064953
2007-01-08 17:00:00,284.0366803420527,285.1737027396039
2007-01-08 18:00:00,283.3512071277401,284.5959244832419
2007-01-08 20:00:00,282.3220522370654,283.7621696013699
2007-01-08 21:00:00,281.84985527896737,283.3126569139572
2007-01-09 05:00:00,292.69190254857983,290.13346453697545
2007-01-09 06:00:00,297.06535515689706,292.53075762779577
2007-01-09 08:00:00,302.4966749476358,295.2638045018553
2007-01-09 09:00:00,303.13725452393703,295.87192865733186
2007-01-09 17:00:00,284.29374036509745,286.09293961488225
2007-01-09 18:00:00,283.69827632580774,285.46637861019656
2007-01-09 20:00:00,282.6914996130992,284.4290238249651
2007-01-09 21:00:00,282.18216198655233,283.7685161055696
2007-01-10 05:00:00,294.1871562893108,290.79766453065565
2007-01-10 06:00:00,298.5603485342535,292.92075487792215
2007-01-10 08:00:00,302.42251142551794,294.4470691651519
2007-01-10 09:00:00,302.47244199214987,294.8377852006392
2007-01-10 17:00:00,283.69121326981417,284.86674697006066
2007-01-10 18:00:00,282.8143169009263,284.0700871213375
2007-01-10 20:00:00,281.25341653456496,282.7013963602357
2007-01-10 21:00:00,280.5140371689995,282.02723794945956
2007-01-11 05:00:00,293.4513166806731,289.2706758707808
2007-01-11 06:00:00,298.14641600433964,291.285291792248
2007-01-11 08:00:00,303.2190259748321,293.1215665608599
2007-01-11 09:00:00,303.15789924233644,293.6222820546484
2007-01-11 17:00:00,283.22065850068316,284.5388567532156
2007-01-11 18:00:00,282.45899904600833,283.90771486726123
2007-01-11 20:00:00,280.90670668215523,282.4324801875557
2007-01-11 21:00:00,280.1977763124534,281.7845698798934
2007-01-12 05:00:00,293.5649701604858,289.8346127596769
2007-01-12 06:00:00,297.65317583598414,291.49953673470003
2007-01-12 08:00:00,302.306905502531,293.1968957463104
2007-01-12 09:00:00,302.651666438451,293.6769251184214
2007-01-12 17:00:00,282.55069000291167,284.068797224659
2007-01-12 18:00:00,281.27197660613683,282.94443459062626
2007-01-12 20:00:00,279.308549008127,281.1891443755116
2007-01-12 21:00:00,278.6348194657195,280.6189404033549
2007-01-13 05:00:00,294.07019134662556,290.1020529677945
2007-01-13 06:00:00,298.10903448683825,291.67611778976374
2007-01-13 08:00:00,302.0968871741156,293.0834377858966
2007-01-13 09:00:00,302.4321618925074,293.5071473202463
2007-01-13 17:00:00,281.99895520790704,283.5954273382578
2007-01-13 18:00:00,280.87274249860064,282.59300685700356
2007-01-13 20:00:00,279.087925092465,282.3319167973264
2007-01-13 21:00:00,278.47307378595525,281.91254273401387
2007-01-14 05:00:00,295.5740955041259,290.7748537225238
2007-01-14 06:00:00,299.66029870455,292.36521650646426
2007-01-14 08:00:00,304.0270862079732,294.5619398684274
2007-01-14 09:00:00,304.3192321119029,295.06550473535003
2007-01-14 17:00:00,282.12388185286557,284.7505847478317
2007-01-14 18:00:00,281.13307899980595,284.1173383715707
2007-01-14 20:00:00,280.17205102858816,282.64009425746644
2007-01-14 21:00:00,279.8423122411884,282.3090234882843
2007-01-15 05:00:00,294.3997786276513,291.4588604708115
2007-01-15 06:00:00,298.8991718262847,293.73828893817256
2007-01-15 08:00:00,303.2887382095878,295.70987636760134
2007-01-15 09:00:00,303.7918436905636,296.1594890953029
2007-01-15 17:00:00,285.1494485769874,286.4564173717528
2007-01-15 18:00:00,284.19579351627954,285.70686636573544
2007-01-15 20:00:00,282.5561754552903,284.4956694663214
2007-01-15 21:00:00,281.8158124503443,283.7781680067441
2007-01-16 05:00:00,294.46056877336076,291.3190823453601
2007-01-16 06:00:00,298.99904607881564,293.65359466505714
2007-01-16 08:00:00,304.7158796313364,295.81905667109555
2007-01-16 09:00:00,305.58634045899186,296.276346544639
2007-01-16 17:00:00,284.7124237154592,286.23002923104355
2007-01-16 18:00:00,283.35012057970044,285.043792889188
2007-01-16 20:00:00,281.37332600033704,283.4075391678303
2007-01-16 21:00:00,280.82941433240893,282.8709032620047
2007-01-17 05:00:00,294.81061872532257,291.60232348802094
2007-01-17 06:00:00,299.3051521054402,293.8758324856751
2007-01-17 08:00:00,304.6912870480577,295.9963356100356
2007-01-17 09:00:00,305.68344240820466,296.4833285856321
2007-01-17 17:00:00,283.7408485588932,287.772421180008
2007-01-17 18:00:00,282.7277043464555,287.338154185902
2007-01-17 20:00:00,281.3752015617852,286.498747368623
2007-01-17 21:00:00,280.8482632159452,285.8088262760768
2007-01-18 05:00:00,297.30001786383355,294.04326950566985
2007-01-18 06:00:00,301.62491195043907,295.9818427463526
2007-01-18 08:00:00,306.06531276614714,297.76480939538897
2007-01-18 09:00:00,306.517894562661,298.2520021459171
2007-01-18 17:00:00,284.5166982877053,287.02943841261197
2007-01-18 18:00:00,283.5441679403484,285.81990704881764
2007-01-18 20:00:00,282.24629996700907,284.6146455832365
2007-01-18 21:00:00,281.69165502233756,284.4911303880218
2007-01-19 05:00:00,298.74695851659556,294.7786449320695
2007-01-19 06:00:00,302.8964513182089,296.58893379481805
2007-01-19 08:00:00,306.0900523886658,298.0296626392241
2007-01-19 09:00:00,305.758859831306,298.2916354280775
2007-01-19 17:00:00,287.0271025012565,288.34445630089715
2007-01-19 18:00:00,286.1752984938893,287.587570119896
2007-01-19 20:00:00,285.22228679451257,286.74440075326225
2007-01-19 21:00:00,284.3955215900815,285.9869647150965
2007-01-20 05:00:00,295.5088955918887,291.95102488278246
2007-01-20 06:00:00,299.8788454499561,293.74519326984426
2007-01-20 08:00:00,304.468362487887,295.61316919547204
2007-01-20 09:00:00,303.69163675411096,295.9591391729464
2007-01-20 17:00:00,285.9362836934752,287.1067039360434
2007-01-20 18:00:00,285.01490797798147,286.3362490943474
2007-01-20 20:00:00,283.5886060717661,285.19511211377636
2007-01-20 21:00:00,282.97371326793325,284.6417717603029
2007-01-21 05:00:00,294.3011165906909,290.70471233726465
2007-01-21 06:00:00,298.2821111928884,292.3736601889776
2007-01-21 08:00:00,302.7174289039177,294.2661139395645
2007-01-21 09:00:00,303.0686519487613,294.7767762359008
2007-01-21 17:00:00,283.42356275373317,285.06739917631694
2007-01-21 18:00:00,282.3762662678911,284.1959965592724
2007-01-21 20:00:00,280.7506158296794,282.7457940758469
2007-01-21 21:00:00,280.00859638796015,282.0948825360079
2007-01-22 05:00:00,295.20580692614544,290.44012632208353
2007-01-22 06:00:00,298.77586014428755,291.9836225230448
2007-01-22 08:00:00,302.9796712255257,293.8830278393667
2007-01-22 09:00:00,303.282973937518,294.5137517896749
2007-01-22 17:00:00,283.16069531550943,284.9037831310866
2007-01-22 18:00:00,281.97539791818394,283.8443418482235
2007-01-22 20:00:00,279.6516256464648,281.94935184708
2007-01-22 21:00:00,278.7192887833747,281.3314549897228
2007-01-23 05:00:00,295.3581018433182,291.37038070137953
2007-01-23 06:00:00,299.4587132434816,293.0259942288392
2007-01-23 08:00:00,304.61802769735897,295.1961666630303
2007-01-23 09:00:00,305.3617724167364,295.93810969324807
2007-01-23 17:00:00,284.64030959683316,286.3870950237445
2007-01-23 18:00:00,283.64231755002436,285.5196856247442
2007-01-23 20:00:00,281.5183591916124,283.9244696994776
2007-01-23 21:00:00,280.56480960228777,283.50912623706694
