datetime_utc,skt,t2m
2004-01-01 05:00:00,293.11777781999353,290.0725218033754
2004-01-01 06:00:00,297.74405509114086,292.519954452162
2004-01-01 08:00:00,303.01482834544134,294.4315066344933
2004-01-01 09:00:00,303.5308350737914,294.96399332525556
2004-01-01 17:00:00,284.7406872483358,285.8147262079507
2004-01-01 18:00:00,283.9900858310412,285.15684318836367
2004-01-01 20:00:00,282.8011890052831,283.8182026491327
2004-01-01 21:00:00,282.18789773949857,283.2248265482428
2004-01-02 05:00:00,292.06136666461026,289.2434048410189
2004-01-02 06:00:00,296.7660355766309,291.5999776784371
2004-01-02 08:00:00,301.58881875436373,293.7772122281725
2004-01-02 09:00:00,302.0847317970406,294.2548731258728
2004-01-02 17:00:00,285.4748865724161,286.2802761883141
2004-01-02 18:00:00,284.58888985232693,285.29939422842534
2004-01-02 20:00:00,282.9260098497012,283.57093963858165
2004-01-02 21:00:00,282.30459775763046,283.024204694986
2004-01-03 05:00:00,290.8159194264464,287.57961697571085
2004-01-03 06:00:00,294.93267829318995,289.5014582135828
2004-01-03 08:00:00,299.6048082254701,291.8853139304233
2004-01-03 09:00:00,300.1515607789779,292.5053527079672
2004-01-03 17:00:00,283.62812116296703,284.4122775508369
2004-01-03 18:00:00,282.77961535813813,283.59388399050675
2004-01-03 20:00:00,281.6821353483274,282.45662276586876
2004-01-03 21:00:00,281.3447879033023,282.10622195580345
2004-01-04 05:00:00,290.7365958473899,287.2594016711407
2004-01-04 06:00:00,294.86521471961066,289.37527980716277
2004-01-04 08:00:00,299.1790391542878,291.72324151507877
2004-01-04 09:00:00,299.40105665115806,292.3799409322636
2004-01-04 17:00:00,282.39060153579123,283.62026843525047
2004-01-04 18:00:00,281.67327351856676,282.9184662946751
2004-01-04 20:00:00,281.2959366902732,282.4796932555495
2004-01-04 21:00:00,281.5548525488432,282.553185132325
2004-01-05 05:00:00,289.04837548677654,286.5514437729846
2004-01-05 06:00:00,292.457004611775,288.5087783884011
2004-01-05 08:00:00,297.5192478456189,291.27357344193894
2004-01-05 09:00:00,298.1932888177951,292.0694631332609
2004-01-05 17:00:00,282.5177929471197,283.59424959015223
2004-01-05 18:00:00,281.78917337896644,282.84189851405256
2004-01-05 20:00:00,280.3946891279177,281.3017812296863
2004-01-05 21:00:00,279.87248516817493,280.779519667427
2004-01-06 05:00:00,288.88471037360665,286.1685852144827
2004-01-06 06:00:00,293.22297320490816,288.72059320999404
2004-01-06 08:00:00,297.8948040508158,291.3669361884495
2004-01-06 09:00:00,298.4100777695102,292.12910390892085
2004-01-06 17:00:00,282.17700009573775,283.4634264694708
2004-01-06 18:00:00,281.28312904111044,282.5756583191764
2004-01-06 20:00:00,280.0119461506284,281.42404929515214
2004-01-06 21:00:00,279.4967322680175,280.898277247448
2004-01-07 05:00:00,291.43355761323767,287.70169227259186
2004-01-07 06:00:00,295.77771565065547,290.0382111583175
2004-01-07 08:00:00,300.6784174703119,293.09400834140865
2004-01-07 09:00:00,301.02968941851645,293.83596442035974
2004-01-07 17:00:00,282.8004338715587,284.4476597202577
2004-01-07 18:00:00,282.1248363618307,283.7457003130568
2004-01-07 20:00:00,280.7292046451422,282.45097807192104
2004-01-07 21:00:00,280.0587622785054,281.80383150309376
2004-01-08 05:00:00,293.62698944985226,289.9911500198999
2004-01-08 06:00:00,297.94190007990056,291.879758249997
2004-01-08 08:00:00,302.54248629953537,294.0281081706607
2004-01-08 09:00:00,303.0582267161695,294.683174003989
2004-01-08 17:00:00,283.2890717634251,285.07764932077
2004-01-08 18:00:00,282.1999604823225,284.1591764429501
2004-01-08 20:00:00,280.7871058248041,282.89362978237256
2004-01-08 21:00:00,280.2958028643451,282.4324151554901
2004-01-09 05:00:00,296.9936873754845,291.6341395914463
2004-01-09 06:00:00,301.13580463333017,293.50446278435425
2004-01-09 08:00:00,304.67562247865555,295.52384139944115
2004-01-09 09:00:00,304.65141216448535,296.15771705380575
2004-01-09 17:00:00,284.81968282220544,286.4730261286896
2004-01-09 18:00:00,283.2903664328835,285.6293402203059
2004-01-09 20:00:00,281.4851440053508,283.8709080347846
2004-01-09 21:00:00,280.93722183862343,283.3944593761662
2004-01-10 05:00:00,296.41591596089086,292.6053551437308
2004-01-10 06:00:00,300.65423407650144,294.4744614658444
2004-01-10 08:00:00,305.1959529694497,296.4017323404321
2004-01-10 09:00:00,305.648046625781,296.9464093459589
2004-01-10 17:00:00,285.5259079426206,287.2526641046321
2004-01-10 18:00:00,284.45265106060106,286.51104214378796
2004-01-10 20:00:00,282.4302542617398,287.1323063031918
2004-01-10 21:00:00,281.7073177578637,286.3337670136674
2004-01-11 05:00:00,297.32838886654804,293.8933202335023
2004-01-11 06:00:00,301.7092517682327,295.68507535725786
2004-01-11 08:00:00,306.4112052270921,297.76165526967577
2004-01-11 09:00:00,306.3032411831002,298.26741627368426
2004-01-11 17:00:00,286.2035373399732,288.0127501877137
2004-01-11 18:00:00,284.72419536572943,287.2378848506416
2004-01-11 20:00:00,282.9113229478269,285.9558481883562
2004-01-11 21:00:00,282.37054930041865,285.5794677734375
2004-01-12 05:00:00,298.30731513871245,294.99497433325917
2004-01-12 06:00:00,302.3572033145945,296.85259085774237
2004-01-12 08:00:00,306.8472168956222,299.3923099794079
2004-01-12 09:00:00,307.2885766404068,299.9763934072251
2004-01-12 17:00:00,286.1542739280384,288.3876731178977
2004-01-12 18:00:00,285.22480736307807,287.5763251682276
2004-01-12 20:00:00,284.6747539737743,286.97902172776327
2004-01-12 21:00:00,284.27657234650366,286.4375896953471
2004-01-13 05:00:00,300.19192439051363,295.65387684685425
2004-01-13 06:00:00,304.4398466794994,297.8992624150587
2004-01-13 08:00:00,307.39150476676105,299.7379852906214
2004-01-13 09:00:00,307.308083908951,300.15132204593607
2004-01-13 17:00:00,288.36361976470715,290.2649234013492
2004-01-13 18:00:00,287.39357518929364,289.40942568551225
2004-01-13 20:00:00,285.2273202904935,287.337232733728
2004-01-13 21:00:00,284.05690395078966,286.9975938841081
2004-01-14 05:00:00,300.621230209186,295.33123269103163
2004-01-14 06:00:00,305.00801114639256,296.9361275083662
2004-01-14 08:00:00,308.0957286581971,298.80940223070803
2004-01-14 09:00:00,307.8598671606032,299.4247151097091
2004-01-14 17:00:00,287.5965887695689,289.18710364766406
2004-01-14 18:00:00,286.2517965637113,288.03169758330876
2004-01-14 20:00:00,284.11929582263735,287.57996576482606
2004-01-14 21:00:00,283.4034454627838,287.03157057563766
2004-01-15 05:00:00,298.91833919295914,295.45869154261516
2004-01-15 06:00:00,303.64506653020123,297.46160978014564
2004-01-15 08:00:00,308.8750425318173,299.8894886786839
2004-01-15 09:00:00,309.09779849294887,300.4826846130089
2004-01-15 17:00:00,287.92179611981925,289.8736114972178
2004-01-15 18:00:00,287.33575392430663,289.35029101261557
2004-01-15 20:00:00,286.0519418819293,288.2258911603037
2004-01-15 21:00:00,285.07621088013263,287.40831348671935
2004-01-16 05:00:00,296.7325834676922,294.9742663226253
2004-01-16 06:00:00,301.12355429439225,297.4326568274359
2004-01-16 08:00:00,306.64425409960637,300.21773137590736
2004-01-16 09:00:00,306.48368471025134,300.5059709357921
2004-01-16 17:00:00,290.2377284304203,291.3843338882611
2004-01-16 18:00:00,289.0606699327842,290.36949082478907
2004-01-16 20:00:00,287.18151521609275,288.86523808977455
2004-01-16 21:00:00,286.473747711887,288.26780230458974
2004-01-17 05:00:00,298.2773820027732,294.862472769292
2004-01-17 06:00:00,301.90499130272536,296.7814702532141
2004-01-17 08:00:00,304.9318358622641,298.3483722140132
2004-01-17 09:00:00,304.9330534619066,298.73824132792936
2004-01-17 17:00:00,288.33366805489516,289.92956272589595
2004-01-17 18:00:00,287.66582431411155,289.28144815265676
2004-01-17 20:00:00,286.34659890290953,287.6165143264277
2004-01-17 21:00:00,285.84337335007586,287.11588051065644
2004-01-18 05:00:00,295.40431044098045,291.86360217830617
2004-01-18 06:00:00,299.199748011326,293.46513416072804
2004-01-18 08:00:00,302.89121381527474,294.9081222463646
2004-01-18 09:00:00,302.8964137472615,295.20382351867966
2004-01-18 17:00:00,285.2478502505733,286.3094098718581
2004-01-18 18:00:00,284.38386914175356,285.55851124908963
2004-01-18 20:00:00,282.87371468801166,284.14372700131366
2004-01-18 21:00:00,282.2675278814989,283.56567027792914
2004-01-19 05:00:00,293.1659185001039,289.3104959731844
2004-01-19 06:00:00,297.80364491796274,291.632328286193
2004-01-19 08:00:00,303.07562592069985,294.1235714105686
2004-01-19 09:00:00,303.0357550105255,294.67024703532775
2004-01-19 17:00:00,285.6254006548912,286.45458264931324
2004-01-19 18:00:00,284.6830569415688,285.6807266258863
2004-01-19 20:00:00,283.60843558524533,284.8623692963634
2004-01-19 21:00:00,283.18331293185435,284.48595215690153
2004-01-20 05:00:00,291.8708666550176,289.91950692528025
2004-01-20 06:00:00,295.53427714155345,292.0611796327659
2004-01-20 08:00:00,298.5304647718997,293.8452371559084
2004-01-20 09:00:00,298.1178835264891,294.0792569482271
2004-01-20 17:00:00,285.6571410756633,287.059320270556
2004-01-20 18:00:00,285.7251661679778,286.60650611254397
2004-01-20 20:00:00,284.8046479776203,285.52029677568856
2004-01-20 21:00:00,284.69841203263434,285.3498237268951
2004-01-21 05:00:00,290.90288544876734,288.95531135641374
2004-01-21 06:00:00,295.3883003740355,291.67569950144906
2004-01-21 08:00:00,298.344659038244,293.10106387380824
2004-01-21 09:00:00,299.7031870931617,293.97568665961455
2004-01-21 17:00:00,285.49847854120526,286.65220106033775
2004-01-21 18:00:00,284.91949554584426,286.0134705013046
2004-01-21 20:00:00,284.3577024345222,285.1009018579139
2004-01-21 21:00:00,284.1285655017259,284.7451654795689
2004-01-22 05:00:00,289.7708923621979,287.6879259059536
2004-01-22 06:00:00,292.72934199775494,288.9590951834328
2004-01-22 08:00:00,296.67714010511963,291.0777019389054
2004-01-22 09:00:00,297.6347354365791,292.201711199133
2004-01-22 17:00:00,284.7797395679727,285.1647285496693
2004-01-22 18:00:00,284.38351851876234,284.7819700314561
2004-01-22 20:00:00,284.03897416830426,284.58797709930843
2004-01-22 21:00:00,283.7099002079898,284.22891940688504
2004-01-23 05:00:00,289.31611924840047,287.2356502726927
2004-01-23 06:00:00,293.3528978909109,288.7351812941635
2004-01-23 08:00:00,297.8809057626592,291.3409359642464
2004-01-23 09:00:00,298.7422236602736,291.68939961343773
2004-01-23 17:00:00,282.64434113818436,283.55804699631796
2004-01-23 18:00:00,281.78343995363207,282.8221467757262
2004-01-23 20:00:00,280.62048986402607,281.96284630632914
2004-01-23 21:00:00,280.0290949370351,281.42656755961696
2004-01-24 05:00:00,291.4715032357097,288.12158287765436
2004-01-24 06:00:00,295.6354590417424,289.6116883170623
2004-01-24 08:00:00,299.8468014521665,291.4910847997445
2004-01-24 09:00:00,299.84670345735475,291.91548967875764
2004-01-24 17:00:00,283.21241431096666,284.27628630886466
2004-01-24 18:00:00,282.7307156649503,283.85444013363406
2004-01-24 20:00:00,282.59210230940477,283.59029236780293
2004-01-24 21:00:00,281.9452201008613,282.90675043655654
2004-01-25 05:00:00,292.82532210857,288.2550400556144
2004-01-25 06:00:00,296.44847454899815,289.63566575248734
